keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
"Biokmir, LLC",,,,"3221 KAISER DR,ELLICOTT CITY, MD,21043-4557, USA",,,,,,,
Ovalz,,,,"7761 DIAMONDBACK RD,COLLEGE PARK, MD,20740-3240, USA",,,,,,,
Ovalz,,,,"4500 EAST WEST HWY STE 125,null,BETHESDA, MD,20814-3327, USA",,,,,,,
Silvec Biologics,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
HighT-Tech LLC,,,,,,,,,,,
HighT-Tech LLC,,,,,,,,,,,
ACTIVECharge,,,,,,,,,,,
AlgenAir LLC,,,,"6024 BROAD ST,FL 2,PITTSBURGH, PA,15206-3010, USA",,,,,,,
Operational Precision Systems LLC,,,,,,,,,,,
Operational Precision Systems LLC,PRECISION ENVIRONMENTAL CO,ZXVETHY57FA3,1C5J9,"5500 Old Brecksville RD,Independence, Ohio,44131-1508, United States","5500 Old Brecksville RD,Independence, Ohio,44131-1508, United States",https://www.precision-env.com/,"Nov 20, 1987",John DiGeronimo,Julia Dolak,"Ohio, United States",Ohio 07
Operational Precision Systems LLC,"GENTEC MANUFACTURING, INC.",JEZPHL29CER1,1V4L6,"2241 Ringwood AVE,San Jose, California,95131-1737, United States","2241 Ringwood AVE.,San Jose, California,95131-1737, United States",https://www.gentecmfg.com/,"Sep 30, 1979",MARK DIAZ,MARK DIAZ,"California, United States",California 17
Operational Precision Systems LLC,KAMATICS CORPORATION,GXK6HT9PN3P9,50632,"1330 Blue Hills AVE,Bloomfield, Connecticut,06002-5303, United States","P.O. Box 3,Bloomfield, Connecticut,06002-5303, United States",http://www.kamatics.com/,"Feb 22, 1971",Terri-Ann Roberts,Terri-Ann Roberts,"Connecticut, United States",Connecticut 01
Operational Precision Systems LLC,"PYRAMID LIFE SCIENCE, INC.",FE9FW6CK14K9,78U86,"102 Lackawanna LN,Falling Waters, West Virginia,25419-9416, United States","P.O. Box: 3128,Martinsburg, West Virginia,25402, United States",https://www.pyramidlifescience.com/,"Aug 2, 2012",Nooshin Pourkarim,Keyvan Nawai,"West Virginia, United States",West Virginia 02
Advancing Synergy,"ADVANCING SYNERGY, LLC",LEG3S3MAK989,66G03,"12155 Pond Pine DR,Clarksburg, Maryland,20871-4475, United States","12155 Pond Pine Drive,Clarksburg, Maryland,20871-4475, United States",https://www.advancingsynergy.com/,"Nov 18, 2009","ARTI P VARANASI, President & CEO","ARTI P VARANASI, DR.","Maryland, United States",Maryland 06
Nostopharma LLC,NOSTOPHARMA LLC,FKVPNPQK64H8,7ZZH1,"7600 Coddle Harbor LN,Potomac, Maryland,20854-3251, United States","7600 Coddle Harbor LN,Potomac, Maryland,20854-3251, United States",,"Oct 1, 2016",Jelena Jeremic,Jelena Jeremic,"Maryland, United States",Maryland 08
Microsphere Material Solutions LLC,MICROSPHERE MATERIAL SOLUTIONS LLC,L9JEFENVH8R6,7NHG8,"7226 Old Gate RD,Rockville, Maryland,20852-4414, United States","7226 Old Gate RD,Rockville, Maryland,20852-4414, United States",https://www.microspheresolutions.com/,"Jan 4, 2016",Matthew DeMay,Avi Edery,"Maryland, United States",Maryland 08
Ion Storage Systems,"ION STORAGE SYSTEMS, INC.",JJTZLGTS4W36,8CQH1,"12500 Baltimore AVE STE D,Beltsville, Maryland,20705-6353, United States","12500 Baltimore AVE STE D,Beltsville, Maryland,20705-6353, United States",https://ionstoragesystems.com/,"Feb 26, 2019","Benjamin Chiu, CFO","Gregory Hitz, CTO","Delaware, United States",Maryland 04
Ion Storage Systems,,,,,,,,,,,
"InovCares Connected Comprehensive Healthcare, LLC",,,,,,,,,,,
Thrive Company,"THRIVE TRAINING & PUBLICATIONS, LLC",F7CRSR1WNQC3,8P1E2,"932 Bobby Jones DR,Fayetteville, North Carolina,28312-7019, United States","932 Bobby Jones DR,Fayetteville, North Carolina,28312-7019, United States",https://learn.thrive-pllc.com/,"May 14, 2020","Katharine Floro, Vice President","Christopher Floro, President","North Carolina, United States",North Carolina 07
Thrive Company,THRIVE CONSULTING LLC,PFXFGXHDZKA3,9L7J3,"11857 Missouri AVE,Los Angeles, California,90025-5228, United States","11857 Missouri AVE,Los Angeles, California,90025-5228, United States",https://www.thrive-co.com/,"Feb 7, 2012","Eliette A Krakora, Chief Executive Officer","Andrea K Lenhardt, General Counsel","California, United States",California 36
Thrive Company,THRIVE CONSULTING LLC,RZV9FANRFW13,8RU43,"110 Deepwood CT,Kenai, Alaska,99611-6833, United States","PO Box 1821,Kenai, Alaska,99611, United States",,"Jul 9, 2020",Deborah M Nyquist,Deborah M Nyquist,"Alaska, United States",Alaska 00
Thrive Company,THRIVE FOR SUCCESS LLC,XKLNGE2TLMW4,9B9X3,"26 Hill RD,Warminster, Pennsylvania,18974-1406, United States","26 Hill RD,Warminster, Pennsylvania,18974, United States",https://suegspeaks.com/,"Nov 18, 2008",Susan Guiher,Susan Guiher,"Pennsylvania, United States",Pennsylvania 01
Thrive Company,THRIVE NEUROMEDICAL LLC,K3XTF7SASEY3,7XMT9,"1275 Kinnear RD,Columbus, Ohio,43212-1180, United States","1275 Kinnear RD,Attn: Dean Koch Or Wayne Embry,Columbus, Ohio,43212-1180, United States",https://www.smalltalk.tech/,"Jun 30, 2017","Dean Koch, CEO",Dean Koch,"Ohio, United States",Ohio 03
Time Systems LLC,,,,"54 E MAIN ST,NEW KINGSTOWN, PA,17072, USA",,,,,,,
Time Systems LLC,,,,"400 Lathrop Ave Ste 90,null,River Forest, IL,60305-1869, USA",,,,,,,
Time Systems LLC,"SALE TIME SYSTEMS, LLC",PVWEEX7Z4X35,(blank),"6877 E 12500 N,Spring City, Utah,84662-7842, United States","PO Box 531,Spring City, Utah,84662, United States",https://www.saletimesystems.com/,"Jan 1, 2017","Adam Inglish, President","Adam Inglish, President","Utah, United States",Utah 04
Time Systems LLC,"MRSL REAL-TIME SYSTEMS LABORATORY, INC.",GAMJSLLTK9X5,6HFR1,"71 Alafia DR,Sarasota, Florida,34240-1202, United States","71 Alafia Drive,Sarasota, Florida,34240, United States",http://www.mrsl.com/,"Dec 21, 2010","Theresa Schimek, Director of Finance & Contracts",Melinda Copley,"Florida, United States",Florida 17
Time Systems LLC,"TEK PAYROLL TIME SYSTEMS, INC",NMRCNUTWGKC7,1RYN0,"1250 N Lassen ST,San Bernardino, California,92411-1500, United States","PO Box 7267,San Bernardino, California,92411-1500, United States",http://www.tektimesystems.com/,"Jan 1, 2002","Shelly Van Hanja, Office Manager",Shelly Van Hanja,"California, United States",California 33
"Trench Therapeutics, Inc","TRENCH THERAPEUTICS, INC.",FSZZS9455ZU9,(blank),"16 Aliso WAY,Portola Valley, California,94028-7527, United States","16 Aliso WAY,Portola Valley, California,94028-7527, United States",,"Dec 22, 2020",Paul Conley,Paul Conley,"Delaware, United States",California 16
True Bearing Diagnostics,TRUE BEARING DIAGNOSTICS INC,E6K4D6DGCD65,7XEW3,"2450 Virginia AVE NW APT E117,Washington, District Of Columbia,20037-2651, United States","2450 Virginia AVE, NW,Suite E117,Washington, District Of Columbia,20037, United States",https://www.truebearingdiagnostics.com/,"May 17, 2017","Tisha Jepson, CEO","Tisha Jepson, CEO","Delaware, United States",District Of Columbia 98
"Epigenos Bioscience, INC",EPIGENOS BIOSCIENCE INC,LDDWVYDKFZ33,87GA9,"128 Hunters Ridge RD,Chapel Hill, North Carolina,27517-9017, United States","128 Hunters Ridge RD,Chapel Hill, North Carolina,27517-9017, United States",,"Oct 29, 2018",Joseph Ruiz,Joseph Ruiz,"Delaware, United States",North Carolina 04
Word of Mouth Technologies Inc,WORD OF MOUTH TECHNOLOGIES INC.,FF13BNHWLH18,8Z3B9,"3960 Spencer ST,Las Vegas, Nevada,89119-5201, United States","2664 West Park DR,Baltimore, Maryland,21207-6042, United States",,"Jul 17, 2020","Margaret C Smith, Director","Margaret C Smith, Director","Nevada, United States",Nevada 01
ReflectAR,REFLECTAR LLC,JX7GU2UFW2D4,(blank),"5817 Solway ST,Pittsburgh, Pennsylvania,15217-1228, United States","5817 Solway ST,Pittsburgh, Pennsylvania,15217-1228, United States",,"Apr 15, 2024","Fernando De la Torre, CEO","Francisco Vicente, CTO","Delaware, United States",Pennsylvania 12
AI SENSE,AI SENSE LLC,S2LAUP52NE29,03A39,"3995 College AVE,Ellicott City, Maryland,21043-5501, United States","3995 College Avenue,Ellicott City,Ellicott City, Maryland,21043, United States",,"May 2, 2024","Bipendra Basnyat, Dr",Bipendra Basnyat,"Maryland, United States",Maryland 03
The Foundry of Hope LLC,,,,"2744 E 11TH ST STE C1,OAKLAND, CA,94601-1450, USA",,,,,,,
The Foundry of Hope LLC,ALUMINUM FOUNDRY OF WISCONSIN LLC,LX3KU2LVR9B5,0L8A0,"21020 W Good Hope RD,Lannon, Wisconsin,53046-9719, United States","PO Box 295,Lannon, Wisconsin,53046, United States",,"Jun 16, 2014","Kerrie Philippi, Accounting Dept.","Jose Huertas, Operations Manager","Wisconsin, United States",Wisconsin 05
Green Mechanics Benefit LLC,GREEN MECHANICS BENEFIT LLC,MPV1C4YKNHE8,9DS37,"115 Centerway,Greenbelt, Maryland,20770-1836, United States","3947 Nemo Road,Randallstown, Maryland,20770, United States",https://greenmechanics.co/,"Apr 11, 2019",Larry Davis,Larry Davis,"Maryland, United States",Maryland 04
Free Range Humans,,,,"5500 Buckeystown Pike,null,Frederick, MD,21703-8331, USA",,,,,,,
WeCook,,,,"151 CRANDON BLVD,KEY BISCAYNE, FL,33149-1573, USA",,,,,,,
Maryland Medical Industries,D & P GLOBAL INDUSTRIES LLC,STGPJF4TXAN3,8J5Q0,"772 Cherry Bark LN,Brooklyn, Maryland,21225-3397, United States","6720 Ritchie HWY,STE G #421,Glen Burnie, Maryland,21061, United States",,"Jan 2, 2020",Debraann Parker,Debraann Parker,"Maryland, United States",Maryland 03
Maryland Medical Industries,FRIMP INDUSTRIES LLC,SRBHY6BQF1Y7,9MS06,"5945 Glen Willow WAY,Ellicott City, Maryland,21043-6157, United States","5945 Glen Willow WAY,Ellicott City, Maryland,21043-6157, United States",,"Apr 23, 2019",Nicholas Frimpong,Nicholas Frimpong,"Maryland, United States",Maryland 03
Maryland Medical Industries,"OVR FLO INDUSTRIES, LLC",DBF8NCKL4KZ7,8LHE8,"4 Stone Hollow CT,Pikesville, Maryland,21208-1860, United States","4 Stone Hollow CT,Baltimore, Maryland,21208, United States",,"Oct 15, 2018","Mitchell Caplan, CEO","Mitchell Caplan, CEO","Maryland, United States",Maryland 02
Maryland Medical Industries,SHALDRETA BROWN,P3MLNKAAVEJ2,6QHK3,"1661 Turnberry DR,Pickerington, Ohio,43147-6836, United States","1282 Smallwood DRIVE, West,#263,Waldorf, Maryland,20603-4732, United States",,"Feb 1, 2017","Shaldreta Brown, Owner","Shaldreta Brown, owner","Maryland, United States",Ohio 12
Maryland Medical Industries,PLEASANT SERVICE LLC,XJS9HWM7YNV7,7U8G1,"1013 Drexelgate LN,Upper Marlboro, Maryland,20774-2226, United States","1013 Drexelgate Lane,Upper Marlboro, Maryland,20774, United States",https://www.pleasantservicellc.com/,"Mar 9, 2017",BRIAN craig,BRIAN craig,"Maryland, United States",Maryland 05
Doceo,DOCEO OFFICE SOLUTIONS LLC,K4GSFRV8AGP5,9EXD6,"255 Saint Charles WAY,York, Pennsylvania,17402-4643, United States","255 ST. Charles WAY,York, Pennsylvania,17402, United States",,"Nov 14, 2004","Carol Crabtree, Accounting Manager",Courtney Ueltschy,"Pennsylvania, United States",Pennsylvania 11
First Responders Rock,ARKANSAS MILITARY AND FIRST RESPONDERS ACADEMY,KEWFW5CVY6R8,(blank),"10710 Interstate 30,Little Rock, Arkansas,72209-5835, United States","10710 I-30,Little Rock, Arkansas,72209, United States",,"Jul 1, 2023",Kevin Durand,"Kevin Durand, Dr","Arkansas, United States",Arkansas 02
Cyber-ology,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Cyber-ology,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Cyber-ology,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Cyber-ology,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Cyber-ology,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
The Black Vote LLC,1 VOTE COUNTS,G7VQQ7RG24H7,990G7,"231 State ST APT 403,Harrisburg, Pennsylvania,17101-1183, United States","231 State Street,#403,Harrisburg, Pennsylvania,17101, United States",https://www.1votecounts.org/,"Jul 1, 2020",Michelle Mardenborough,Michelle D Mardenborough,"Pennsylvania, United States",Pennsylvania 10
The Black Vote LLC,"REP MY VOTE, INC.",LK7MQFNVJCE3,84B29,"3400 Montrose BLVD,APT 2808,Houston, Texas,77006-4364, United States","PO Box 14541,Houston, Texas,77221, United States",https://www.713inspect.com/,"Jul 15, 2017",Adam Rivon,Adam Rivon,"Texas, United States",Texas 07
The Black Vote LLC,VOICE OF THE EXPERIENCED VOTE,Z9GKZFMXNCT4,94HB5,"4930 Washington AVE,New Orleans, Louisiana,70125-1132, United States","4930 Washington AVE STE D,New Orleans, Louisiana,70125-1132, United States",https://www.voiceoftheexperienced.org/,"Mar 24, 2004","Colleen Gielskie, Director of Operations","Bruce Reilly, Deputy Director","Louisiana, United States",Louisiana 02
The Black Vote LLC,PROVEN MANAGEMENT LLC,HH1NFFN7ATG6,57CZ0,"1255 Union ST NE STE 700,Washington, District Of Columbia,20002-8494, United States","1255 Union ST NE STE 700,Washington, District Of Columbia,20002-8494, United States",http://www.provenmgmt.com/,"Jun 20, 2008","DENITA R conway, President and CEO","DENITA R conway, President and CEO","Maryland, United States",District Of Columbia 98
Illuminate Therapeutics,"ILLUMINATE THERAPEUTICS, INC.",WVLWH6J17CP5,9HSL5,"16 Aliso WAY,Portola Valley, California,94028-7527, United States","16 Aliso WAY,Portola Valley, California,94028, United States",,"Apr 12, 2022",Elizabeth Berezovsky,Don Arnold,"Delaware, United States",California 16
STAR Leadership Institute,LBL STRATEGIES LTD,N4MEB4X28AV7,6GJL2,"6321 N Avondale AVE,STE 214,Chicago, Illinois,60631-1960, United States","6321 N. Avondale,Suite A-214,Chicago, Illinois,60631-1969, United States",https://www.lblstrategies.com/,"Aug 14, 1991","Randall Rollinson, President","Mary Cummings, Business Manager","Illinois, United States",Illinois 05
Banso Sauce,,,,"123 N PATTERSON PARK AVE,BALTIMORE, MD,21231-1659, USA",,,,,,,
Li-iL,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Li-iL,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Li-iL,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Li-iL,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Li-iL,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Deep Dive,,,,"146 SE RIVERGREEN AVE,CORVALLIS, OR,97333-9247, USA",,,,,,,
Deep Dive,,,,"146 SE Rivergreen Ave,null,Corvallis, OR,97333-9247, USA",,,,,,,
Deep Dive,DIVE DEEP SECURITY LLC,TKEXVQ1VVS11,9PTV4,"1617 Powder Ridge DR,Valrico, Florida,33594-4026, United States","1617 Powder Ridge DR,Valrico, Florida,33594-4026, United States",https://www.divedeepsec.com/,"Oct 3, 2023","Patrick D Defenbaugh, CEO","Patrick D Defenbaugh, CEO","Florida, United States",Florida 16
Deep Dive,"THE DIVE SHOP, L.L.C",YC34SJHUGEX7,987D5,"2925 Ledo RD STE 26,Albany, Georgia,31707-1277, United States","2925 Ledo RD STE 26,Albany, Georgia,31707, United States",https://www.thediveshop.pro/,"Oct 22, 2012","Jason C Webb, Mr.","Jason C Webb, Mr.","Georgia, United States",Georgia 02
Deep Dive,FLORIGAN MARINA LLC,DJMNKTPB7GB8,8G5U3,"11833 Overseas HWY,Marathon, Florida,33050-3040, United States","20943 7TH AVE West,Cudjoe Key, Florida,33042, United States",https://www.captainhooks.com/,"Mar 14, 2005","Kim D Roney, LLC Member","Greg Davies, LLC Member","Florida, United States",Florida 28
Jason Nixon,GRIFFITH LUMBER CO INC,EFW2KCP21P66,1QY84,"820 Levee DR,Manhattan, Kansas,66502-5012, United States","P.O. Box 457,Manhattan, Kansas,66505-0457, United States",,"Jan 2, 1911",ROBERT NIXON,Jason King,"Kansas, United States",Kansas 01
Jason Nixon,"JMVN INTERPRISE, INC.",UNZFUVCKJ5J6,7DZ52,"4731 Old Spears RD,Fayetteville, North Carolina,28304-5129, United States","4731 Old Spears RD,Fayetteville, North Carolina,28304-5129, United States",,"Dec 17, 2014","Jason M Nixon, Mr","Jason M Nixon, Mr","North Carolina, United States",North Carolina 09
Consistency,,,,"6475 VAUGHAN,DETROIT, MI,48228, USA",,,,,,,
Consistency,SYMMACORE LLC,QUS5EF3AHVM3,9RCM5,"20210 Hidden Creek CT,Ashburn, Virginia,20147-4150, United States","4445 Corporation LN STE 264,Virginia Beach, Virginia,23462, United States",https://www.symmacore.com/,"Aug 26, 2023","Joseph Depew, CEO","Tony Depew, COO","Virginia, United States",Virginia 10
Consistency,"KUSI GLOBAL, INC",VETZAX44KWS8,7K7F7,"4301 50TH ST STE 300,Washington, District Of Columbia,20016-4395, United States","4301 50TH STREET, NW,Suite 300 #2031,Washington, District Of Columbia,20016-4395, United States",https://www.kusitraining.com/,"Aug 24, 2015","Talia Fox, President","Talia Fox, President","Delaware, United States",District Of Columbia 98
New Integration Photonics,NEW INTEGRATION PHOTONICS,V53MN9576TE6,6VF85,"5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States","5301 Dorset AVE,Chevy Chase, Maryland,20815-6629, United States",,"Aug 3, 2004","Mario Dagenais, CEO","Mario Dagenais, CEO","Delaware, United States",Maryland 08
Federal Network Security,SECURANCE LLC,VQBMXGTNZSD5,1XTH7,"13916 Monroes Business Park,Suite 102,Tampa, Florida,33635-6313, United States","13916 Monroes Business Park,Suite 102,Tampa, Florida,33635-6313, United States",https://www.securanceconsulting.com/government-federal,"Mar 4, 2002","Cyndi Schaefer, Office Manager","Gillian Tedeschi, Vice President","Florida, United States",Florida 14
Federal Network Security,,,,,,,,,,,
Federal Network Security,BURNT TOAST LABS INC,UPHBAKU4JY54,705W8,"5412 Chandley Farm CIR,Centreville, Virginia,20120-1239, United States","5412 Chandley Farm CIR,Centreville, Virginia,20120-1239, United States",https://burnttoastlabs.com/,"Jun 24, 2013","Ted Belser, President/CEO","Roger Mitchell, President Federal Services/COO","Virginia, United States",Virginia 10
Federal Network Security,"GC&E FEDERAL, LLC",XJF3KGSUK9F7,8MN76,"5835 Peachtree Cors E STE A1,Peachtree Corners, Georgia,30092-3458, United States","5835 Peachtree Cors E STE A1,Peachtree Corners, Georgia,30092-3458, United States",,"Dec 6, 2019",Dennis Bristol,Dennis Bristol,"Alaska, United States",Georgia 07
Federal Network Security,"PHOENIX TECHNOLOGY SOLUTIONS, L.L.C.",RBJ8VFAUJDR8,3G3S5,"10420 Little Patuxent PKWY,STE 500,Columbia, Maryland,21044-3545, United States","10420 Little Patuxent Parkway,Suite 500,Columbia, Maryland,21044-3533, United States",http://www.phoenixts.com/,"Aug 24, 1998",Ned Snow,MARY SOLOMON,"Maryland, United States",Maryland 03
Growing-Phosphorus,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Growing-Phosphorus,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Growing-Phosphorus,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Growing-Phosphorus,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Growing-Phosphorus,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
Drones at Night,THE PATHFINDER SOLUTIONS GROUP LLC,KNBSC4HX7JV8,8FTF6,"394 Iron Hl,New Braunfels, Texas,78132-3437, United States","394 Iron Hill,New Braunfels, Texas,78132, United States",https://www.pfsolutionsgroup.com/,"Nov 15, 2019","David Johnson, President","David Johnson, President","Texas, United States",Texas 21
ESRA,KARAKAYA TALKS GEMEINNUTZIGE UG,TU8QG168PPM1,(blank),"Rheinsberger STR. 76/77,C/o Factory Works Gmbh,Berlin,(blank), Germany","Rheinsberger STR. 76/77,C/o Factory Works Gmbh,Berlin, Berlin,13347, Germany",https://www.karakayatalks.com/,"Dec 14, 2022",Esra Karakaya,Esra Karakaya,"(blank), (blank)",Not Applicable
ESRA,"RIGHTFULLY SEWN, INC",SLU6R6WYPKN3,98F54,"7501 Prospect AVE,Kansas City, Missouri,64132-2103, United States","7501 Prospect AVE,Kansas City, Missouri,64132, United States",https://rightfullysewn.org/,"Oct 1, 2020",Esra Abir,Elizabeth Hastings,"Missouri, United States",Missouri 05
ESRA,BILTEK ULUSLARARASI INSAAT LIMITED SIRKETI,QE65D6VXFU31,T5038,"Ehlibeyt Mahallesi Tekstilciler CAD. No: 15/10,Ankara,(blank), Turkey","NO:15-10 , Ehlibeyt MAHALLESI, Tekstilciler Caddesi,Ankara,06520, Turkey",,"Oct 9, 1997",Esra Semizer,Esra Semizer,"(blank), Turkey",Not Applicable
ESRA,ENGASSIST LLC,ZZVKVMYYYQK4,9BAV0,"12573 New Brittany BLVD,Fort Myers, Florida,33907-3625, United States","12573 New Brittany BLVD,Fort Myers, Florida,33907, United States",https://www.selectstructural.com/,"Dec 26, 2021","Esra Persellin, CEO","Esra Persellin, CEO","New Mexico, United States",Florida 19
ESRA,"BOBI, INC.",PLC8PXFNK3V3,9RU24,"1203 Vista Del Rio,San Antonio, Texas,78216-1709, United States","1203 Vista Del Rio,San Antonio, Texas,78216-1709, United States",https://www.bobihealth.com/,"May 12, 2023","Dave J. Esra, CEO","Dave J. Esra, CEO","Delaware, United States",Texas 21
BioBot,,,,"45 S 7TH ST,MINNEAPOLIS, MN,55402-1614, USA",,,,,,,
BioBot,BIOBOT ANALYTICS INC,HLKDDRDLJAP9,885N6,"501 Massachusetts AVE,Cambridge, Massachusetts,02139-4018, United States","501 Massachusetts Avenue,Cambridge, Massachusetts,02139, United States",https://www.biobot.io/,"Sep 25, 2017","Newsha Ghaeli, President",Mariana Matus,"Delaware, United States",Massachusetts 07
Sorbenta,SORBENTA INC,JBJ7EF1MD9P1,(blank),"107 E Poplar AVE,Carrboro, North Carolina,27510-1709, United States","1710 E Franklin ST Num 1129,Chapel Hill, North Carolina,27514, United States",,"Aug 29, 2022",Irene Harmody,Orlando Coronell Nieto,"North Carolina, United States",North Carolina 04
Pharmaceutical sciences,,,,"F3, Bld 9, Accelerator Phase 2, Biotech and Pharmaceutical Vally, Jiangbei New Area,Nanjing,(blank), CHN",,,,,,,
Pharmaceutical sciences,RESEARCH CENTER PHARMACEUTICAL ENGINEERING GMBH,JMW6R9VB27L9,5831N,"Inffeldgasse 13,Graz,8010, Austria","Inffeldgasse 13,Graz, Steiermark,8010, Austria",https://www.rcpe.at/,"Jun 9, 2008",Christian Vogl,"Thomas Klein, Dr","(blank), Austria",Not Applicable
Pharmaceutical sciences,ASEGUA THERAPEUTICS LLC,JNQMSQ4JQ6A9,88RM7,"333 Lakeside DR,Foster City, California,94404-1147, United States","333 Lakeside DR,Foster City, California,94404-1147, United States",,"Sep 24, 2018","Paula Hsien, Associate Director, Gilead Sciences, Inc.","Paula Hsien, Associate Director, Gilead Sciences, Inc.","Delaware, United States",California 15
Pharmaceutical sciences,ZYLA LIFE SCIENCES US INC,TFAYSZTRAZB4,7VDL3,"100 Saunders RD,STE 300,Lake Forest, Illinois,60045-2508, United States","100 Saunders RD,STE 300,Lake Forest, Illinois,60045-5624, United States",https://www.assertiotx.com/,"Oct 8, 2012",Jill Ngo,Paul Schwichtenberg,"Delaware, United States",Illinois 10
Pharmaceutical sciences,TILDE SCIENCES LLC,QSHPA85F75P3,9ULQ0,"101 Hudson ST FL 21,Jersey City, New Jersey,07302-3929, United States","101 Hudson ST,Floor 21,Jersey City, New Jersey,07302-3929, United States",,"Jun 8, 2023",Anne Kirby,Anne Kirby,"Delaware, United States",New Jersey 08
Right-ADM,"PRN ASSOCIATES, INCORPORATED",S69ZMP9NM5U9,3BXG8,"7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States","7601 E 88TH PLACE, #5,Indianapolis, Indiana,46256-1299, United States",,,,,,
Right-ADM,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
Right-ADM,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
Right-ADM,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
Right-ADM,"ORRS' ENVIRONMENTAL, LLC",M1LHWD15KHJ6,301F8,"7027 Old Madison Pike NW STE 108,Huntsville, Alabama,35806, United States","P.O. Box 21192,Huntsville, Alabama,35813, United States",,,,,,
