keyword,legal_name,num_uei,cage,physical_address,mailing_address,entity_url,start_date,contact1,contact2,state_country_incorporation,congressional_district
Greener Box Inc.,"STRIBLING EQUIPMENT, LLC",V4J2K28WU7L5,0S8K1,"415 Highway 49 S,Richland, Mississippi,39218-9496, United States","P O Box 6038,Jackson, Mississippi,39288-6038, United States",,"Jan 1, 2002","JACK WHITE, Corporate Information Services Manager","JASON S GREENER, Vice President Product Support","Mississippi, United States",Mississippi 03
Greener Box Inc.,"EMPIRE TRUCK SALES, LLC",H6N5RAD8FUB5,37CG4,"373 Highway 49 S,Richland, Mississippi,39218-9439, United States","P.O. Box 54325,Jackson, Mississippi,39288-4325, United States",https://www.empiretruck.com/,"Apr 21, 1983","Jason Greener, Chairman of the Board","David Wilson, Director of Credit and Customer Service","Mississippi, United States",Mississippi 03
Greener Box Inc.,GREENER PARTNERS,SDPDCM98PGN1,6F4B4,"3215 Stump Hall RD,Collegeville, Pennsylvania,19426-1410, United States","PO Box 221,Fairview Village,Norristown, Pennsylvania,19409, United States",https://www.greenerpartners.org/,"May 1, 2008",Jeannette Fournier,Jeannette Fournier,"Pennsylvania, United States",Pennsylvania 04
Greener Box Inc.,GREENER WORLD A,QD8LCE33NMN3,836D7,"8154 11TH ST,Terrebonne, Oregon,97760-9415, United States","PO Box 115,Terrebonne, Oregon,97760, United States",https://agreenerworld.org/,"Nov 1, 2016","Julie Walker, Director of Operations","Emily Moose, Executive Director","Oregon, United States",Oregon 05
Greener Box Inc.,BOX ELDER COUNTY SCHOOL DISTRICT,H523JVHBH656,4FTU6,"960 S Main ST,Brigham City, Utah,84302-2714, United States","960 S Main ST,Brigham City, Utah,84302-2714, United States",http://www.besd.net/,"Jul 1, 1911",Sherri Harper,"David A Roberts, Business Administrator","(blank), (blank)",Utah 01
Mangino,MANGINO JOSEPH N,KZ9APDPSHSB7,0VR86,"1103 Atlantic DR,Stafford, Virginia,22554-2105, United States","1103 Atlantic Drive,Stafford, Virginia,22554-2105, United States",,"Apr 1, 1989","Joseph N Mangino, President","NANCY A Mangino, Vice President","Virginia, United States",Virginia 07
Mangino,TUSCUMBIA CITY BOARD OF EDUCATION,HY9SGYNJ6MV8,5MZV0,"303 N Commons ST E,Tuscumbia, Alabama,35674-1210, United States","303 North Commons Street East,Tuscumbia, Alabama,35674-1210, United States",,"Oct 1, 1855","Stephanie Mangino, CSFO","Stephanie Mangino, CSFO","(blank), (blank)",Alabama 04
Mangino,"LASTING IMPRESSIONS PROMOTIONS, INC.",ZRHDTL16J1T9,92U76,"41839 Michigan AVE,Canton, Michigan,48188-2686, United States","41839 Michigan AVE,Canton, Michigan,48188-2686, United States",https://www.liteam.com/,"Nov 1, 1976",Lois Mangino,"Lois Mangino, Director of Bids and Contracts","Michigan, United States",Michigan 06
Mangino,,,,"1034 COFFEE RUN RD,PULASKI, PA,16143-2604, USA",,,,,,,
Mangino,,,,,,,,,,,
Flow Power,CURRENT FLOW SOLUTIONS LLC,JH2HDC5YLZK3,9RED0,"2215 Forest DR,Cumming, Georgia,30041-7792, United States","2215 Forest DR,Cumming, Georgia,30041-7792, United States",https://www.cflowsolutions.com/,"Aug 23, 2023","Wayne Wilson, CEO","Wayne Wilson, CEO","Georgia, United States",Georgia 06
Flow Power,"CONTROL FLOW, INC.",X26FY3SJ2Z71,3X894,"9201 Fairbanks N Houston RD,Houston, Texas,77064-6206, United States","P.O. Box 40788,Houston, Texas,77240, United States",,"Nov 12, 1975","James M Adams, Manager","Natalie A Saiz, Govt. Sales Administrator","Texas, United States",Texas 38
Flow Power,MOTION & FLOW CONTROL PRODUCTS INC,QFJGJ25TAKB4,7XC05,"2145 Van Horn RD,Fairbanks, Alaska,99701-7203, United States","2145 Van Horn RD,Fairbanks, Alaska,99701-7203, United States",,"Sep 26, 2006",Casey Weaver,Ingar Grev,"Colorado, United States",Alaska 00
Flow Power,FLOW DYNAMICS & AUTOMATION INC,QA6EKMBGNBA9,0RFB5,"1024 11TH CT W,Birmingham, Alabama,35204-1808, United States","1024 11TH Court West,Birmingham, Alabama,35204-1808, United States",http://www.flowdynamics.net/,"Jan 1, 1994","Mike Scott, Controller",JENNIFER MARKSTROM,"Alabama, United States",Alabama 07
Flow Power,CURTISS-WRIGHT FLOW CONTROL CORPORATION,GA4GHJVX7NT3,12190,"2950 E Birch ST,Brea, California,92821-6246, United States","2950 Birch ST,Brea, California,92821-6246, United States",http://enertech.cwfc.com/,"Jul 21, 1998",Zackary Wang,John Knezevic,"California, United States",California 45
Dahlgren,,,,"16098 COUNTY ROAD 200 E,DAHLGREN, IL,62828-4246, USA",,,,,,,
Dahlgren,BASIC COMMERCE & INDUSTRIES INC,RLAJK8V4FGF3,050F7,"16343 Dahlgren RD,King George, Virginia,22485-5807, United States","16343 Dahlgren Road,P.O. Box 1748,Dahlgren, Virginia,22448-1748, United States",http://www.teambci.com/,"Sep 1, 1995",Vicki Schmidt,Kimberly Lewis,"New Jersey, United States",Virginia 07
Dahlgren,VILLAGE OF DAHLGREN,PMFKJUFKZ7C3,7NH72,"104 N 3RD ST,Dahlgren, Illinois,62828-8025, United States","106 N Third ST,PO Box 98,Dahlgren, Illinois,62828, United States",,"Jan 1, 1872","Sue Wilkerson, Village Clerk","Sue Wilkerson, Village Clerk","(blank), (blank)",Illinois 12
Dahlgren,,,,"17320 DAHLGREN RD,null,DAHLGREN, VA,22448-5150, USA",,,,,,,
Dahlgren,PHELPS MEMORIAL HEALTH CENTER,KDXUM3LX2FD4,652B7,"1215 Tibbals ST,Holdrege, Nebraska,68949-1255, United States","1215 Tibbals ST,Holdrege, Nebraska,68949-1255, United States",,"Apr 28, 1968",LINDSAY SULLIVAN,LONA DAHLGREN,"Nebraska, United States",Nebraska 03
Monique Head,OFFICE INTERNATIONAL DES EPIZOOTIES,GNLTRTK3EHC6,FALV3,"12 Rue De Prony,Paris,75017, France","12 Rue De Prony,Paris, Iie De France,75017, France",https://www.woah.org/,"Jan 25, 1924","Monique Eloit, Director General","Emily Tagliaro, Head Engagement & Investment Dept","(blank), France",Not Applicable
Monique Head,"ABSOLUTE SIGN, INC.",XH2KDXAFMGK9,7MFK0,"10655 Humbolt ST,Los Alamitos, California,90720-2447, United States","10655 Humbolt ST,Los Alamitos, California,90720, United States",https://www.absolutesign.com/,"Jan 22, 1999","Sue Head, Controller","Tish Head, COO","California, United States",California 45
Philip Resnick,PIKESVILLE VOLUNTEER FIRE CO,KKAUPED8MQU5,6FNF5,"40 E Sudbrook LN,Pikesville, Maryland,21208-4013, United States","40 E. Sudbrook Lane,Baltimore, Maryland,21208-4013, United States",http://www.pvfd32.org/,"Feb 4, 1897",PHILIP Goldsmith,Kathleen Resnick,"Maryland, United States",Maryland 02
Raja Srinivasan,GEOIDENTITY INC,WCRMRPRN46E5,8M6Q6,"901 Campisi WAY,Suite 300,Campbell, California,95008-2376, United States","901 Campisi WAY,Suite 300,Campbell, California,95008-2376, United States",https://www.geoidentity.com/,"Nov 13, 2012","Rajagopalan Srinivasan, Owner","Rajagopalan Srinivasan, Owner","Virginia, United States",California 16
Aquaponics,,,,"MW/Z/D/81,null,Bububu,255, TZA",,,,,,,
Aquaponics,,,,"10305 SW WILSONVILLE RD,WILSONVILLE, OR,97070-7684, USA",,,,,,,
Aquaponics,,,,"5861 GARFIELD ST,HOLLYWOOD, FL,33021-5152, USA",,,,,,,
Aquaponics,,,,"54 TRACY LANE,THOMASVILLE, GA,31757-1931, USA",,,,,,,
Aquaponics,,,,"412 Loch Haven Dr,Conyers, GA,30058, USA",,,,,,,
Professional services for Tech,,,,,,,,,,,
Star Kim,WATERBASE LLC,XL9NFNPLGHZ9,9ZM51,"2820 Red Star LN,Alexandria, Virginia,22303-2449, United States","2820 Red Star LN,Alexandria, Virginia,22303-2449, United States",,"Nov 6, 2023","Hyunhee Kim, President","Hyunhee Kim, President","Virginia, United States",Virginia 08
Star Kim,SIX STAR EVENTS LLC,XMVLTDL5M3N5,7GXF4,"341 Victory RD,Winchester, Virginia,22602-4566, United States","341 Victory RD,Winchester, Virginia,22602, United States",,"Apr 30, 2009",Kim James,Kim James,"Virginia, United States",Virginia 06
Star Kim,,,,,,,,,,,
Star Kim,,,,,,,,,,,
Star Kim,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
Scribe,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
MEC,,,,,,,,,,,
Digital Mental Health App,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
JCB,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Tiffany,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Luella,,,,,,,,,,,
Entrepreneurship,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
X-Informatics LLC,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
Press,,,,,,,,,,,
SPaDe,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Lawrencecorp,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
Phage-Tec,,,,,,,,,,,
The Light Providers,,,,,,,,,,,
The Light Providers,,,,,,,,,,,
Team 8,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
Team,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
A-Bio,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
IRIS,,,,,,,,,,,
MARS Technology LLC,MARS TECHNOLOGY SERVICES LLC,G16YW56P69N9,9FVD3,"10270 E Taron DR APT 384,Elk Grove, California,95757-8237, United States","10270 E Taron DR APT 384,Elk Grove, California,95757-8237, United States",,"Mar 26, 2021","Michael Robinson, CEO","Michael Robinson, CEO","California, United States",California 07
MARS Technology LLC,EAGLE EYE CONSTRUCTION LLC,W9RHY4NRG8A3,9RE44,"135 Technology DR STE 204,Canonsburg, Pennsylvania,15317-9549, United States","135 Technology DR STE 204,Canonsburg, Pennsylvania,15317-9549, United States",https://eagleeyeservices.com/,"Apr 1, 2004",Todd J McKinney,Todd J McKinney,"Pennsylvania, United States",Pennsylvania 14
MARS Technology LLC,,,,,,,,,,,
Travel Rx LLC,RX ASSOCIATES LLC,DWH3L1DELF56,6RMX5,"2996 Jefferson Davis HWY,Stafford, Virginia,22554-1730, United States","P.O. Box 3535,Williamsburg, Virginia,23187, United States",,"Aug 1, 2009","Kimberly Armstead, COO","HITESH PATEL, Mr.","Virginia, United States",Virginia 07
Travel Rx LLC,,,,,,,,,,,
Digital Network Group,"DIGITAL GROUP, LLC",MJG3TUKLX2N4,8HU95,"913 Myatt Industrial DR,Madison, Tennessee,37115-2429, United States","913 Myatt Industrial Drive,Madison, Tennessee,37115-2429, United States",https://www.digitalgroupllc.com/,"Jun 22, 2006",Michael Bohannon,"Robin Schaffer, Controller","Tennessee, United States",Tennessee 06
Digital Network Group,"COMPUTER EXPERTS GROUP, LTD.",D7PNMPRW5CM3,82WJ1,"19 Cross ST,Katonah, New York,10536-1121, United States","Pob 25,Katonah, New York,10536-0025, United States",http://www.computerexpertsgroup.com/,"Jan 9, 2002",Michael Schechter,Michael Schechter,"New York, United States",New York 17
Digital Network Group,"TENNESSEE INDEPENDENT TELECOMMUNICATIONS GROUP, LLC",LNXEQDV7LGW1,9HPP4,"211 Commerce ST,STE 610,Nashville, Tennessee,37201-1806, United States","211 Commerce ST.,Suite 610,Nashville, Tennessee,37201, United States",https://www.irisnetworksusa.com/,"Nov 25, 1998","Sheryl Kilgore, CFO","Steven Brownworth, VP, Regulatory and Vendor Management","Tennessee, United States",Tennessee 07
Digital Network Group,RIDGENET NETWORK GROUP LLC,T7XMRJ983RJ5,9CWY6,"6833 N Highway 1247,Science Hill, Kentucky,42553-9127, United States","6833 N Highway 1247,Science Hill, Kentucky,42553-9127, United States",https://www.ridgenet.us/,"Feb 17, 2012","Tim Roy, COO","Alex Wilson, CFO","Kentucky, United States",Kentucky 05
Digital Network Group,FRANKLIN VEHICLE GROUP LLC,ZZ52P6VATK48,9HW25,"1104 Cortez RD,Lake Ariel, Pennsylvania,18436-4403, United States","1104 Cortez RD,Lake Ariel, Pennsylvania,18436-4403, United States",,"Dec 18, 2021",David Ziembicki,David Ziembicki,"Pennsylvania, United States",Pennsylvania 08
Dirigible Systems,,,,"363 Buckingham Way,null,Westminster, MD,21157-4547, USA",,,,,,,
"Insight Engineering, Inc.",,,,,,,,,,,
"Insight Engineering, Inc.","INSIGHT ANALYTICS SOLUTIONS USA, INC",XJGYA41ANZ16,8HVE3,"2440 Junction PL STE 400,Boulder, Colorado,80301-1209, United States","2440 Junction PL STE 400,Boulder, Colorado,80301-1209, United States",https://onyxinsight.com/,"Dec 7, 2016",Amy Austin,Amy Ausitn,"Colorado, United States",Colorado 02
"Insight Engineering, Inc.",CENSEO INSIGHT INC,EJ36VJG7FA16,6PVV4,"3400 Harbor AVE SW,STE 351,Seattle, Washington,98126-2394, United States","PO Box 46189,Seattle, Washington,98146, United States",,"Jan 1, 2012",Daniel C Kao,Daniel Kao,"Washington, United States",Washington 07
"Insight Engineering, Inc.","CGI TECHNICAL SERVICES, INC.",EH5BCKN42FM5,9DS05,"1612 Insight PL,Redding, California,96003-1492, United States","1612 Insight PL.,Redding, California,96003, United States",https://www.cgitechnical.com/,"Feb 11, 1999","SHERRIE TEC CURRY, SECRETARY","SHERRIE CURRY, SECRETARY","California, United States",California 01
"Insight Engineering, Inc.","INSIGHT-AWP, LLC",F2UKT5L4W1Z1,8N8G8,"520 Amalfi DR,Kemah, Texas,77565-1656, United States","520 Amalfi DR,Kemah, Texas,77565-1656, United States",https://www.insight-awp.com/,"Oct 31, 2017","Gregorio Labbozzetta, Director of Information Management","Geoff Ryan, CEO","Texas, United States",Texas 14
"PerSoN Clinic, LLC",WHOLE PERSON CARE CLINIC,TP7UTM98KY79,(blank),"120 N Ash ST,Escondido, California,92027-3058, United States","120 N Ash ST,Escondido, California,92027-3058, United States",https://www.wpcc.org/,"Mar 23, 2020",Xochil Alcorn,Xochil Alcorn,"California, United States",California 48
"PerSoN Clinic, LLC",FIRST PERSON CARE CLINIC,HRAATANFJ7C3,6VPF9,"1200 S 4TH ST,STE 111,Las Vegas, Nevada,89104-1046, United States","1200 S 4TH ST - Suite 111,Las Vegas, Nevada,89104-1046, United States",https://www.firstpersonclinic.org/,"Feb 27, 2013","Roxana Valeton, CEO","Roxana Valeton, CEO","Nevada, United States",Nevada 04
"X-wave Innovations, Inc","X-WAVE INNOVATIONS, INC.",EDJ3MSJR9NK7,6FUX9,"555 Quince Orchard RD STE 510,Gaithersburg, Maryland,20878-1464, United States","555 Quince Orchard RD,STE 510,Gaithersburg, Maryland,20878-1464, United States",http://www.x-waveinnovations.com/,"Aug 4, 2009",JENNIFER DUAN,DAN XIANG,"Maryland, United States",Maryland 06
Sanchez Engineering Services,MICHAEL SANCHEZ,E29EATQDWF96,8D6K2,"1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States","1195 Stoney Creek RD,Bedford, Virginia,24523-5194, United States",https://www.sanchezeng.com/,"Jan 2, 2017","Michael D Sanchez, Owner","Michael D Sanchez, Owner","Virginia, United States",Virginia 09
Sanchez Engineering Services,SANCHEZ ARANA ILIA,JERHJYN5A9V7,7GTK1,"Villa Caparra 26 J ST,Guaynabo, Puerto Rico,00966-2202, United States","Villa Caparra 26 J ST,Guaynabo, Puerto Rico,00966-2202, United States",,"Dec 12, 1984","Ilia Sanchez Arana, Architect","Ilia Sanchez Arana, Architect","Puerto Rico, United States",Puerto Rico 98
Sanchez Engineering Services,FIVETWO ENGINEERING SERVICES LLC,H8HDB599D8F7,9ZB32,"8600 Landover LN,Bakersfield, California,93311-2519, United States","8600 Landover LN,Bakersfield, California,93311-2519, United States",https://fivetwoeng.com/,"Jun 20, 2024","Manuel Sanchez, Admin","Manuel Sanchez, Admin","California, United States",California 20
Sanchez Engineering Services,"MDM CONSULTING GROUP, LLC",GP9RENVKZMG4,96MG6,"195 Calle Almendro,Guaynabo, Puerto Rico,00971-4007, United States","Calle Almendro #195,Finca Elena,Guaynabo, Puerto Rico,00971, United States",https://www.mdmgrouppr.com/,"Sep 23, 2020","Mariette Sanchez, Ms.","Mariette Sanchez, Ms.","Puerto Rico, United States",Puerto Rico 98
Sanchez Engineering Services,BLACK DIAMOND CONSULTING CORPORATION,PPZECEJMLNQ3,74N88,"43023 Park Creek Drive,Ashburn, Virginia,20148-4140, United States","43023 Park Creek Drive,Ashburn, Virginia,20148-4140, United States",http://bdcng.com/,"Apr 11, 2014",Sergio Sanchez,Sergio Sanchez,"Virginia, United States",Virginia 10
Virtual Apprentice,,,,"1 RESEARCH CT,STE 450,ROCKVILLE, MD,20850-6252, USA",,,,,,,
Virtual Apprentice,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Dost,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
Eric Lee,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
XR-Quantum,,,,,,,,,,,
Jay Lee,,,,,,,,,,,
Jay Lee,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
#ERROR!,,,,,,,,,,,
Center for Nanotechnology,,,,,,,,,,,
Center for Nanotechnology,"BIOQUAL, INC.",CK9LGQ7EBNN8,059B4,"9600 Medical Center DR STE 101,Rockville, Maryland,20850-3336, United States","9600 Medical Center DR STE 101,Rockville, Maryland,20850-3336, United States",http://www.bioqual.com/,"Jun 15, 1981","MITCHELL FRANKLIN, COO","CHRIS KIRK, CFO","Delaware, United States",Maryland 08
Center for Nanotechnology,"XILUMIX, LLC",D1J2ESE3D4H6,9PUH8,"5534 Evans Farm DR,Lewis Center, Ohio,43035-3521, United States","5534 Evans Farm DR,Lewis Center, Ohio,43035-3521, United States",,"Sep 18, 2023","William C Dickson, President","William C Dickson, President","Ohio, United States",Ohio 04
Center for Nanotechnology,"C2 QUALITY SOLUTIONS, LLC",X1RENQR2GSF8,9Q7P0,"15717 Hunter Springs PL,Sun City Center, Florida,33573-0198, United States","15717 Hunter Springs PL,Sun City Center, Florida,33573, United States",https://c2qualitysolutions.com/,"Jun 28, 2023",Nicolas Craven,Nicolas Craven,"Florida, United States",Florida 16
Center for Nanotechnology,XANALYTIX SYSTEMS LLC,RRYCSUFDB511,6UAR7,"9424 Pinyon CT,Clarence Center, New York,14032-9136, United States","9424 Pinyon Court,Clarence Center, New York,14032-9136, United States",,"Dec 11, 2012","John Crassidis, President","John Crassidis, President","New York, United States",New York 23
Recovery Connections,,,,"105 MIDDLE ST,LEWISTON, ME,04240-7037, USA",,,,,,,
Recovery Connections,RECOVERY CONNECTIONS OF CENTRAL FLORIDA INC,C4RSNMV8NWV3,(blank),"776 Preserve TER,Lake Mary, Florida,32746-5201, United States","7912 Forest City RD,Suite 101,Orlando, Florida,32746, United States",https://www.myrecoveryconnections.org/,"Jan 30, 2020","Meredith Bekemeyer, Director of Development","Meredith Bekemeyer, Director of Development","Florida, United States",Florida 07
Recovery Connections,RECOVERY CONNECTIONS INC,LNJLAKCLCDJ8,8UJH6,"2405 Lawrenceville HWY,Lawrenceville, Georgia,30044-4411, United States","2405 Lawrenceville HWY,Lawrenceville, Georgia,30044-4411, United States",,"Apr 1, 2020","Barry Henson, CEO","Barry Henson, CEO","Georgia, United States",Georgia 07
Recovery Connections,RECOVERY CONNECTIONS,EVZQDTGMAQF7,9HML6,"500 W Calhoun AVE,Springfield, Illinois,62702-3734, United States","500 W Calhoun AVE,Springfield, Illinois,62702-3734, United States",,"May 31, 2022","Sally A Jefferson, Executive Director","Sally Jefferson, Executive Director","Illinois, United States",Illinois 13
Recovery Connections,YOUTH RECOVERY CONNECTIONS,V9KLX7Q7A299,(blank),"721 Monterey ST,Hollister, California,95023-3825, United States","721 Monterey ST,Hollister, California,95023-3825, United States",,"Dec 3, 2021","Michael Salinas, Chief Executive Officer","Michael Salinas, Chief Executive Officer","California, United States",California 18
Conjectura LLC,CONJECTURA LLC,HJYJZ9RB77C5,66CK7,"5912 Ridgway AVE,Rockville, Maryland,20851-1930, United States","5912 Ridgway AVE,Rockville, Maryland,20851-1930, United States",http://www.conjectura.net/,"Jun 30, 2006","ZEYNO A DODD, Owner","ZEYNO A DODD, Owner","Maryland, United States",Maryland 08
Conjectura LLC,CONJECTURA LLC,HJYJZ9RB77C5,66CK7,"5912 Ridgway AVE,Rockville, Maryland,20851-1930, United States","5912 Ridgway AVE,Rockville, Maryland,20851-1930, United States",http://www.conjectura.net/,"Jun 30, 2006","ZEYNO A DODD, Owner","ZEYNO A DODD, Owner","Maryland, United States",Maryland 08
PlantVillage+,,,,"SECTOR 23,BOBO-DIOULAASO,01 BP 1091, BFA",,,,,,,
PlantVillage+,,,,"BODIEL, CUN I,Niamey,(blank), NER",,,,,,,
PlantVillage+,,,,"PLOT 13 BLOCK 1, BURKA,ARUSHA,(blank), TZA",,,,,,,
PlantVillage+,,,,"WARD NO.16, BALAJU,KATHMANDU,(blank), NPL",,,,,,,
PlantVillage+,,,,"938 BAYBERRY DR,STATE COLLEGE, PA,16801-4238, USA",,,,,,,
X-CDi,X-CDI LLC,TZMHT7XZQVT7,9XTW4,"1908 Greenberry RD,Baltimore, Maryland,21209-4539, United States","1908 Greenberry RD,Baltimore, Maryland,21209-4539, United States",https://xcdinnovations.com/,"Sep 26, 2023","David Onime, CEO","Ifeanyichukwu C Ogbonna, CTO","Maryland, United States",Maryland 02
X-CDi,,,,,,,,,,,
X-CDi,MCDANIEL FARMS INC,EK28CNM2ZYW8,7L4B1,"81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States","81745 Blue Mound RD,Sargent, Nebraska,68874-4117, United States",,,,,,
X-CDi,"SPECIAL COMMUNICATIONS, LLC",JXZVBZ8FZJL6,1QQG2,"2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States","2838 Croix CT,Virginia Beach, Virginia,23451-1365, United States",,,,,,
X-CDi,JOURMIK LLC,ZYPETGFPAXN9,93S35,"13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States","13-53 Sunnyside DR,Fair Lawn, New Jersey,07410-4237, United States",,,,,,
TSESSEBE Technologies,"TSESSEBE TECHNOLOGIES, L.L.C.",P659KW2BX517,9H2S3,"19329 Mossbrook CT,Germantown, Maryland,20874-1569, United States","19329 Mossbrook Court,Germantown, Maryland,20874-1569, United States",,"Mar 22, 2022","Nicollette Glasser Maunganidze, Ms.","Nicollette Glasser Maunganidze, Ms.","Maryland, United States",Maryland 06
NewCopper LLC,NEWCOPPER LLC,PYQ6FYUU9DF1,(blank),"9308 Cherry Hill RD APT 227,College Park, Maryland,20740-1220, United States","9308 Cherry Hill RD APT 227,College Park, Maryland,20740-1220, United States",,"Nov 16, 2023","Shenqiang Ren, Founder","Shenqiang Ren, Founder","Maryland, United States",Maryland 04
Kestrel,PONCA CITY ART CTR.,F2EDJCXL9K79,8NZ18,"400 E Central AVE STE 500,Ponca City, Oklahoma,74601-5411, United States","400 E Central AVE STE 500,Ponca City, Oklahoma,74601-5411, United States",https://www.pcarts.org/,"Dec 7, 1953","Kestrel Tinklenberg, Grant Administrator",Terron Liles,"Oklahoma, United States",Oklahoma 03
Kestrel,KESTREL CONSULTING INC,CGHGXE1U9GT9,3X7K0,"2700 Wells DR,Hood River, Oregon,97031-7500, United States","2700 Wells DR,Hood River, Oregon,97031-7500, United States",,"Jun 15, 2004","Monica Reid, Principal/CEO",MONICA REID,"California, United States",Oregon 03
Kestrel,,,,"14766 Cindywood,null,Houston, TX,77079, USA",,,,,,,
Kestrel,,,,"2890 LEE RD,PROSSER, WA,99350-5520, USA",,,,,,,
Kestrel,,,,"8006 MARKET ST,null,WILMINGTON, NC,28411-9384, USA",,,,,,,
Healthylife,,,,"11611 W WASHINGTON BLVD,LOS ANGELES, CA,90066-5915, USA",,,,,,,
Healthylife,,,,"CLINIC ROAD, HA TIKOE PELA LIKOTSI CLINIC,MASERU,100, LSO",,,,,,,
"Prime Three, LLC",,,,"16TH FLOOR THREE E-COM CENTER BAYSHORE CORNER OCEAN DRIVE,PASAY,(blank), PHL",,,,,,,
"Prime Three, LLC","TRIUMPH GEAR SYSTEMS - MACOMB, INC",VRFZZFVEQR31,57152,"15375 23 Mile RD,Macomb, Michigan,48042-4000, United States","15375 Twenty Three Mile Road,Macomb, Michigan,48042-4000, United States",http://www.triumphgroup.com/,"Jun 1, 1977","Belinda Strong, Contracts & Pricing Manager",SCOTT TURNER,"Michigan, United States",Michigan 09
"Prime Three, LLC",GOODRICH CORPORATION,GNNJDFWNNEJ5,99551,"104 Otis ST,Rome, New York,13441-4714, United States","104 Otis Street,Rome, New York,13441-4714, United States",http://www.collins.com/,"May 2, 1912","Dan Crofoot, Team Leader Shipping","Michael Mack, General Manager","New York, United States",New York 22
"Prime Three, LLC",HAMILTON SUNDSTRAND CORPORATION,HVQLRL3B7HU8,9KKJ7,"2421 11TH ST,Rockford, Illinois,61104-7217, United States","2421 11TH ST,Rockford, Illinois,61104-7217, United States",,"Sep 10, 1999",Shannon Papiernik,Jonathan Vinzant,"Delaware, United States",Illinois 17
"Prime Three, LLC",RTX CORPORATION,QMKVZ6EH2SB9,77445,"400 Aircraft RD,Middletown, Connecticut,06457-5725, United States","400 Main ST,East Hartford, Connecticut,06118-1873, United States",,"Jan 1, 1928",Nicole Duda,Nicole Duda,"Delaware, United States",Connecticut 03
Raven Biomaterials LLC,,,,"116 RESEARCH DR,BETHLEHEM, PA,18015-4731, USA",,,,,,,
"ScienceCast, Inc.","SCIENCECAST, INC.",E1FNRGTDK528,9DV76,"16 Willow AVE,Towson, Maryland,21286-5201, United States","16 Willow AVE,Towson, Maryland,21286-5201, United States",https://www.sciencecast.org/,"Mar 22, 2022","Andrew L Jiranek, CEO","Andrew L Jiranek, CEO","Maryland, United States",Maryland 02
Gambix,,,,"30 N GOULD ST,STE R,SHERIDAN, WY,82801-6317, USA",,,,,,,
Tetra Fields LLC,TETRA FIELDS LLC,FCKARMCJLC51,8J2G0,"13308 Arctic AVE,Rockville, Maryland,20853-3012, United States","13308 Arctic AVE,Rockville, Maryland,20853-3012, United States",https://www.tetrafields.com/,"Feb 24, 2020","Thomas W Chon, Chief Executive Officer","Steve K Chon, Chief Operating Officer","Maryland, United States",Maryland 08
Chemicals,,,,,,,,,,,
Chemicals,,,,,,,,,,,
Chemicals,,,,,,,,,,,
Chemicals,,,,,,,,,,,
Chemicals,,,,,,,,,,,
